SMILES,1A2,2C9,2C19,2D6,3A4
CCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0
CCC(=O)C1CC(C)[C@]2(CC(=O)[C@@]3(C)C4=C(CC[C@]32C)[C@]2(C)CCC(=O)[C@@](C)(CO)C2CC4)O1,0.0,0.0,0.0,0.0,0.0
O=C(O)C(O)Cc1ccc(O)c(O)c1,0.0,0.0,0.0,0.0,0.0
CCCCCCOc1cc(C)c(O)c(C)c1C,,0.0,,,0.0
CC(C)C12CCC(C)(CC1)O2,,,,,1.0
C=CC(=C)C,,,,1.0,
Nc1nc2ncc(CO)nc2c(=O)[nH]1,0.0,,,,
Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,,,,0.0,
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,1.0,,,,
C[C@@]12CCC3c4ccc(O)cc4CCC3C1CC(OC1OC(C(=O)O)C(O)C(O)C1O)C2O,0.0,0.0,0.0,0.0,0.0
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,0.0,,,,
CC(C)=C(C)CCC(C)C1CC[C@@]2(C)C3CCC4C(C)(C)C(O)CC[C@]45C[C@]35CC[C@]12C,0.0,0.0,0.0,0.0,0.0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,,1.0,,,1.0
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,,0.0,,,0.0
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,1.0
CN(C)CC/C=C1\c2ccccc2COc2ccc(CC(=O)O)cc21,,0.0,,0.0,1.0
OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O,0.0,,,,
C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,,0.0,,1.0,0.0
NS(=O)(=O)c1ccc2[nH]c(-c3cscn3)nc2c1,,,,,0.0
N#CSO,0.0,0.0,0.0,0.0,0.0
CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,,,,,1.0
CCC(O)C1CC(C)[C@]2(CC(=O)[C@@]3(C)C4=C(CC[C@]32C)[C@@]2(C)CCC(=O)[C@](C)(CO)C2CC4)O1,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(=N)O)cc5c4)CC3)c2c1,,,,1.0,1.0
OC(CS)C(O)CS,0.0,0.0,0.0,0.0,0.0
Cc1c[nH]c2ccccc12,1.0,,,1.0,
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,1.0,,,1.0,
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,,,,0.0,
Nc1nc(=O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,,,,0.0,0.0
C[C@@H](O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,,,,0.0,
c1ccc([C@H]2CN3CCSC3=N2)cc1,0.0,,,,
Cc1cccc(C)c1NC(=O)[C@H](C)N,,0.0,,0.0,0.0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCO,0.0,0.0,0.0,0.0,0.0
CN1[C@H]2CC[C@@H]1CC(O)C2,,,,,0.0
CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,,,1.0
C=C[C@@](C)(CC/C=C(\C)CC/C=C(\C)C(O)C/C=C(/C)COC1OC(CO)C(O)C(O)C1O)OC1OC(CO)C(O)C(O)C1O,0.0,0.0,0.0,0.0,0.0
CC1CC([C@](C)(O)C2CCC3C4C5OC5[C@]5(O)CC=CC(=O)[C@]5(C)C4CC[C@]32C)OC(=O)C1C,0.0,0.0,0.0,0.0,0.0
CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,,,1.0,,1.0
N=C(N)c1ccc2nc(-c3cc([C@@H](CC(=O)O)C(=O)O)cc(Br)c3O)[nH]c2c1,0.0,,0.0,,
CCCCCCC(=O)OCC(C)C,0.0,0.0,0.0,0.0,0.0
CSC[S@@](=O)C[C@H](CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O,,,,,0.0
O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.0,,,,
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,,,,0.0,
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,,1.0,,0.0,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1O,0.0,0.0,0.0,0.0,0.0
O=S(=O)(O)CCS,,,,0.0,
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,,0.0,,0.0,1.0
NCC[C@H](CC(=O)O)[C@@H](CN)CCC(=O)O,,,0.0,,0.0
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,,,,,0.0
O[C@@](CCN1CCCCC1)(c1ccccc1)[C@@H]1C[C@@H]2C=C[C@H]1C2,,0.0,,0.0,0.0
COCCOCCOCCOCCOC,,,,,0.0
CC1=NN(c2ccccc2)C(=O)C1,,,,,0.0
Oc1ccccc1,,0.0,0.0,0.0,0.0
NCCCCC(N)C(=O)NC(CS)C(=O)O,0.0,0.0,0.0,0.0,0.0
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,,,,,0.0
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0,1.0,1.0,,1.0
C=CCN(C)C/C=C/COc1ccc2c(-c3ccc(Br)cc3)coc2c1,,,,,0.0
NC(=O)CN1Cc2ccccc2OC1=O,0.0,,,,
C=CS(=O)(=O)O,,,,,0.0
CN(CCO)c1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,,,,,0.0
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,,,0.0,,0.0
CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,,,,1.0,1.0
N=C(O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,,,0.0
CN(C)CCc1c[nH]c2cccc(O)c12,0.0,0.0,0.0,0.0,0.0
COc1cc([C@H]2c3cc4c(cc3C[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1OC,,1.0,1.0,,1.0
BrC(Br)Br,0.0,0.0,,,
O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1/Nc2ccccc2C1=O,0.0,,,,
CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,,,,,1.0
Nc1nc(=S)c2[nH]cnc2[nH]1,,0.0,,,
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,0.0,,,
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,1.0,1.0,1.0,1.0,1.0
CCOC(N)=O,,,,,0.0
N=C(O)c1cnccn1,1.0,,,,1.0
O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(C2=NC(c3ccc(C(F)(F)F)cc3)=CC2)cc1,,,,,1.0
Cc1ccc(O)c(N)c1,,,,0.0,
CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CC[C@@]4(C)C3CC[C@]21C,0.0,0.0,0.0,0.0,0.0
CN(C)CC(Oc1ccccc1)Oc1ccccc1,,0.0,,0.0,1.0
Nc1ncccc1NCc1ccccc1,,,,,0.0
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,1.0,,,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,,0.0,,,0.0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,,,,,1.0
O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2,1.0,,,,1.0
O=C(O)c1ccc(O)c(O)c1,,,,0.0,0.0
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0,1.0,1.0,1.0,1.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,0.0,,1.0
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,,,,0.0,
Nc1ccc2nc(N)nc(O)c2c1,0.0,,,,
C[C@]12CCC3C4=C(CCC3C1CCC2=O)C(=O)C(=O)C=C4,0.0,0.0,0.0,0.0,0.0
CNCCCN1c2ccccc2CCc2ccccc21,1.0,0.0,1.0,1.0,0.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,1.0
CCc1c(C)[nH]c2c1C(=O)[C@@H](CN1CCOCC1)CC2,,0.0,,1.0,0.0
O[C@@H](c1ccncc1)c1ccc(OCCN2CCCC2)cc1,,,0.0,,
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,,,,,0.0
CCCCC=O,0.0,0.0,0.0,0.0,0.0
CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@H]3[C@@H]1C5,,1.0,,1.0,1.0
OCC1=C[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,,,,0.0,
COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,1.0,1.0,1.0,1.0,1.0
CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1,,0.0,,,
Cc1cnc2c(NCc3ccncc3)nccn12,,,,0.0,
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,,0.0,,1.0,0.0
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,1.0,1.0,,1.0,1.0
COc1ccnc(C[S@@](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,,,1.0,,
C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,0.0,,,,
NC(=O)NCc1cccc(-c2cccc(-c3cc4cnccc4[nH]3)c2O)c1,0.0,,,,0.0
C[C@@H](O[C@H]1OCCN(Cc2nc(O)n[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,1.0,,1.0
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,,,,,1.0
Cc1cc(C2=NC(=O)N=C(c3ccccc3)C2)ccc1O,0.0,,,,
O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,,,,,1.0
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,,1.0,,,0.0
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)/C=C/CO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,,0.0,,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,0.0,1.0,0.0,1.0
COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,,1.0,1.0,1.0,1.0
C=CCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,,,,,1.0
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,,0.0,,0.0,
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,,0.0,,0.0,1.0
Cc1c(OCC(F)(F)F)ccnc1C[S@@H](=O)c1nc2ccccc2[nH]1,,1.0,,0.0,1.0
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,,,0.0,,
O=CN1CCN(c2ccc(CC3C(O)=Nc4ccccc43)cc2)CC1,,,,0.0,0.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,,,,,1.0
CCOC(=O)CSCCC1NC(C(=O)O)CS1,,0.0,,,
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1.0,1.0,1.0,1.0,1.0
CO[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,,,1.0,1.0,1.0
CO/N=C(\C(O)=N[C@H](C=O)[C@@H]1N[C@@H](C(=O)O)C(C)(C)S1)c1csc(=N)[nH]1,,,,,0.0
O=CN1CCCCC1,,,,,0.0
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,,,,0.0,0.0
C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,,0.0,,
N=C(O)OCC(COC(=N)O)c1ccccc1,,,,,1.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1=O,,,,,1.0
CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,,,0.0,,0.0
COC1C=C2C(CCC(OC3OCC(O)C(O)C3O)C2(C)C)[C@]2(C)CC[C@@]3(C)C(C(C)CCC=C(C)C)C(OC4OC(COC(C)=O)C(OC(C)=O)C(O)C4O)C[C@]3(C)C12,0.0,0.0,0.0,0.0,0.0
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCc3ccc(C(=O)O)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,1.0
COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,,,,,0.0
CC1(C)C(O)CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2C3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,0.0,0.0,0.0,0.0,0.0
CSCC[C@H](NC(C)=O)C(=O)O,,,0.0,,
NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)O,0.0,0.0,0.0,0.0,0.0
COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12,,1.0,,0.0,1.0
O=c1[nH]c(=O)n([C@@H]2CCCO2)cc1F,1.0,1.0,1.0,1.0,1.0
COC(O)=N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,0.0,,
CC12C3CC(CC31)[C@@]2(C)CC=O,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,,,,,0.0
CN[C@H](CC(C)C)C(=O)O,,,0.0,,0.0
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,0.0,0.0,0.0,0.0,0.0
CN1CCCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,,0.0,,0.0,0.0
CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)C)nc1-2,,1.0,1.0,1.0,1.0
C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,,0.0,,0.0,0.0
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,,,,,0.0
COC1=CC(=O)O[C@H]1[C@H](O)c1ccccc1Cl,,0.0,,0.0,0.0
O=C(O)[C@]1(O)C=C(c2cccc(Sc3ccccc3)c2)[C@@H](O)[C@H](O)C1,0.0,,,,
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,,0.0,,0.0,
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,,1.0,1.0,0.0,1.0
CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,0.0,,,,1.0
N#Cc1c(-c2ccccc2)cc(-c2cc(Br)ccc2O)[nH]c1=O,0.0,,,,0.0
CC1(C(=O)O)OCC(OC(O)=NCCN=C(O)OC2COC(C)(C(=O)O)OC2)CO1,,,,0.0,
CCNC(C)Cc1ccccc1,,,,1.0,
CCCCCCCCCCCC/C=C/C(O)C(COP(=O)(O)OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0
O=c1[nH]cc(F)c(=O)[nH]1,1.0,0.0,,0.0,0.0
CC1CC[C@]2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C[C@]5(C)C4CC[C@]3(C)C1C2C,0.0,0.0,1.0,0.0,0.0
CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC(O)[C@]12C,0.0,0.0,0.0,0.0,0.0
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,,,,,1.0
CC(C)[C@H](N)C(=O)OCC[C@@H](CO)Cn1cnc2c(=O)[nH]c(N)nc21,,,,,0.0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,1.0,1.0,1.0,1.0
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,,0.0,,0.0,1.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,,1.0,,0.0,0.0
Cc1c(C(O)=NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,,,,1.0
C=CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,,,,,1.0
CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N,,,0.0,,
CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,,0.0,,,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,0.0,1.0
C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)NC(N)=O,1.0,1.0,1.0,1.0,1.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,,,,,1.0
C=CCN(C)CCCCCCOc1ccc2c(-c3ccc(Br)cc3)nsc2c1,,0.0,,,
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1,,0.0,,0.0,1.0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,,,,0.0,
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0.0,,,,
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,,,,1.0,1.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1.0,1.0,,1.0,1.0
O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,,,0.0,,
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1.0,,1.0,1.0,1.0
O=c1c(-c2ccccc2)coc2ccccc12,,,0.0,,0.0
COc1ccc(S(=O)(=O)NCC2CC2)cc1Nc1ncc(-c2cccc(-c3cccnc3)c2)o1,,0.0,,0.0,
CN(C)CCSCc1cc(N)cc2c(=O)[nH]c(N)nc12,,0.0,,,
O=C[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,,,0.0,,
CCN1c2c(F)ccc(F)c2C(N)=NC12CCN(C(=O)C1=CN=C(C#N)CC1)CC2,,,,0.0,
COC(=S)NCc1ccc(OC2OC(C)C(O)C(O)C2O)cc1,0.0,0.0,0.0,0.0,0.0
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H](O)C2,,,,1.0,
CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,,,,0.0,0.0
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,,,,1.0,1.0
CCCCNC(=N)NO,,0.0,,0.0,
C[C@@H](c1ccc(-c2ccccc2)c(F)c1)c1cc(NC(=N)N2CCOCC2)on1,,,,0.0,
N#CSc1cnn2c(NCc3ccncc3)cc(-c3cccc(Cl)c3Cl)nc12,,,,0.0,
CN(CCCC(=O)c1cccnc1)N=O,1.0,1.0,,1.0,1.0
Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCc4ccccn4)cc[nH]c3=O)nc12,,,0.0,,
CN1CCN(c2cccc3[nH]c(=O)oc23)CC1,,,,0.0,
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,1.0,1.0,1.0,1.0,1.0
Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,,1.0,,1.0,1.0
OCc1ccccc1,1.0,,,1.0,
CC[N+](C)(CC)CCc1c(C(F)(F)F)c2ccc(OC)cc2oc1=O,1.0,,,1.0,
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCC[P@@H](=O)OCCCC,,,,,0.0
CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,,,0.0
O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,,,,0.0,
O=C(Oc1ccc2c(c1)CCCN2C(=O)C(Cl)Cl)c1ccco1,0.0,,,,
N[C@@H](CO[V](O)(O)(O)O)C(=O)O,0.0,,,,
COc1ccc(C)c(OCc2ccncc2)c1,,,0.0,,
CC(=N)NCc1cccc(CN)c1,,,,,0.0
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,,,,,0.0
COc1cc(C(O)=NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N=C(O)OC3CCCC3)cc12,,1.0,,,
Cc1ccc(S(=O)(=O)N(C)c2ccnn2-c2ccccc2)cc1,,1.0,1.0,,
O=C(O)COc1ccc(-c2c[nH]c(CNC(=O)Nc3ncc(Sc4ccccn4)s3)n2)cc1,,0.0,,,
CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0.0,,,,0.0
N[C@H](COP(=O)(O)O)Cc1c[nH]cn1,,,,,0.0
O=c1n(C[C@@H](O)[C@@H](O)[C@H](O)CO)c2nc(O)nc(O)c2n1CCCOP(=O)(O)O,,,,0.0,
O=C(O)N1CCC(Cc2cnc3ccccc3c2)CC1,,,,,0.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,0.0,,,,
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0,,,,0.0
CCCc1cc(=O)oc2c(C(=O)CC(C)C)c(O)c(CC=C(C)C)c(O)c12,0.0,0.0,0.0,0.0,0.0
COc1ccc(/C=C/C(=O)OCCC(C)C)cc1,,,,0.0,
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,,0.0,1.0,1.0,1.0
O=C(NCCO)c1ccc(Cl)cc1,,0.0,,,
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,,,0.0
O=P(O)(O)C(O)P(=O)(O)O,,,0.0,0.0,
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,,,,,1.0
CCCOC(=O)c1ccc(O)cc1,,,,,0.0
CCOC(=O)[C@@H]1[C@H]2O[C@H](C(c3ccc(O)cc3)=C2c2ccc(O)cc2)[C@@H]1C(=O)OCC,,,0.0,,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,1.0,1.0,,0.0,1.0
CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,0.0,0.0,0.0,0.0,0.0
C=C1C[C@@]23CCC4C(C)(C)CCC[C@]4(C)C2CCC1C3,0.0,0.0,0.0,0.0,0.0
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,,,,0.0
COc1ccc(CN2CCNCC2)c(OC)c1OC,,0.0,,0.0,0.0
Cc1ccccc1-c1n[nH]c(=S)n1N,,,,,0.0
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,,,0.0,0.0,
CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12,,,,,0.0
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,,,0.0,0.0,
CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,,,,0.0,
CC(C)=CCOC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,,,1.0,1.0,1.0
NC(=O)N1c2ccccc2C=Cc2ccccc21,1.0,1.0,,1.0,1.0
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)[C@@](C)(C(=O)O)C5CC[C@]43C)C2C1,0.0,0.0,0.0,0.0,0.0
